"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "X51" "X52" "X53" "X54" "X55" "X56" "X57" "X58" "X59" "X60" "X61" "X62" "X63" "X64" "X65" "X66" "X67" "X68" "X69" "X70" "X71" "X72" "X73" "X74" "X75" "X76" "X77" "X78" "X79" "X80" "X81" "X82" "X83" "X84" "X85" "X86" "X87" "X88" "X89" "X90" "X91" "X92" "X93" "X94" "X95" "X96" "X97" "X98" "X99" "X100" "y"
"1" 4.48607994243503 5.8639463596046 4.55707738408819 4.8605359508656 8.25111906044185 8.38308864971623 8.67359935771674 2.04787287861109 6.87098457943648 9.53490150161088 7.17693134909496 6.16200029617175 9.87666472326964 6.87952761072665 6.43632437102497 8.56364588020369 4.24372701207176 7.21220378298312 7.50307797221467 7.5561816431582 6.85448969481513 8.8058897247538 8.47988383146003 2.13862859643996 4.03444047784433 4.02307644719258 4.1210911097005 3.379282488022 4.50109097640961 9.98945528874174 3.26253352919593 0.322107006795704 2.97606908017769 8.19062551017851 7.16123070800677 0.879097261931747 3.36277321912348 5.67249673418701 0.301631046459079 0.527095082215965 1.89356485614553 8.28898391220719 4.34962079627439 9.12830413784832 0.743081022519618 6.14798448979855 4.40235523506999 1.68976564425975 6.62117901723832 4.88363335141912 5.7959195622243 3.45065731322393 4.49916277779266 0.95766385551542 1.24242878518999 5.24108435725793 2.52063680673018 1.89070159569383 3.76090909354389 9.53642582055181 3.24740448966622 4.52260584803298 2.25651732413098 9.27463436732069 2.95668521197513 0.98501208005473 2.98230179585516 3.36049518547952 2.35972015419975 3.31047034589574 7.80218494357541 3.83036649320275 3.80531074013561 6.17905794410035 8.32183005521074 3.55467025656253 3.98443548940122 3.12374353641644 9.75302717648447 8.42887279810384 7.90542869595811 2.5997808505781 8.47210105508566 7.99202942056581 2.15643146075308 9.44601892028004 1.62077492102981 9.10470732487738 7.22815531538799 5.83312922157347 3.27946876408532 5.42393308598548 9.46336002554744 2.17184831853956 5.58084020158276 3.30123870167881 8.27938151312992 4.83003042638302 2.68103342968971 9.70335660967976 10.8189496753665
"2" 7.34934027539566 3.99078591028228 0.0277599040418863 7.64062051894143 2.57562041748315 8.68578470079228 6.16293310886249 5.44919660780579 5.79482386587188 4.67075425432995 2.12208105484024 3.34518385585397 6.71543621225283 4.27625659154728 4.81761351693422 0.352729235310107 7.32158324215561 7.14516729582101 8.63243114203215 5.46868822071701 1.7835506494157 2.357142213732 6.8836559378542 4.23645166913047 3.43372934032232 8.53009064216167 9.09818400861695 4.18247449910268 6.38957719318569 3.63055279012769 3.02785459905863 2.24356090882793 6.23787511372939 5.28512382647023 9.06095317797735 2.42916746763512 6.01540458388627 0.23680248297751 5.03046811325476 3.91358064953238 1.14484155317768 9.57585824653506 9.0346962120384 0.570230863522738 1.54278102563694 4.83974043512717 8.72319576097652 9.51134068192914 5.01704755937681 1.94767037872225 3.0400542775169 1.0565903224051 6.18030224228278 0.633070357143879 8.51636400446296 8.46180026419461 4.71554203424603 8.47375120967627 9.04255951056257 4.33903766563162 9.21001039911062 7.54452345659956 5.27932529570535 1.85801645275205 7.27932007517666 3.72217439813539 5.65624982118607 8.21620216127485 7.72729818709195 0.801468554418534 7.66248368658125 9.99996113590896 2.14715779526159 7.14103718753904 2.48094406910241 4.2933537857607 3.09189923107624 6.83188677765429 2.08784126676619 4.13482444128022 9.12656376603991 2.07815131405368 7.52962241880596 7.05422988627106 1.89690777333453 5.27457669842988 2.74400043534115 5.82500357646495 7.50078588491306 6.78833292331547 9.73792541772127 9.05845171306282 1.17534002289176 3.48585040774196 9.65751058189198 2.56237603491172 4.34290973469615 0.48297397326678 6.40865522902459 7.05905107082799 146.737313732469
"3" 7.87361700786278 9.48311056476086 5.05769027862698 6.36965491110459 1.2615458201617 0.808693692088127 7.60177119635046 0.48320779344067 5.00036139972508 6.0740237403661 1.29898591665551 8.93670426448807 1.68772497447208 0.946845933794975 0.170846492983401 4.44801793899387 6.28909048857167 8.7099092034623 3.69756781728938 2.50248307595029 0.975643452256918 7.61760538909584 0.438576363958418 1.06259105727077 6.1537985666655 5.44491259614006 8.04398581385612 3.84415908250958 0.537945334799588 4.28418888477609 4.26726056961343 0.0872569740749896 7.1034123795107 5.15113443834707 7.68250915454701 0.277946777641773 9.88707487704232 8.80056601716205 4.1427412466146 3.68617884581909 4.0730825252831 4.42860159557313 0.195794515311718 0.706262055318803 8.72764241416007 5.97550360951573 8.20894736796618 1.53552793432027 4.35223667649552 6.79567795014009 7.34565062215552 3.26965979766101 4.97889429796487 4.71198684535921 1.94267819868401 2.71348671987653 5.74677985860035 0.605622755829245 4.2830396653153 1.87299246666953 9.77458365261555 4.05013442505151 5.22498316364363 5.9937397041358 1.12978914752603 6.18724607862532 9.9610268487595 6.067855944857 9.66658949619159 7.18195356428623 2.6633927016519 2.19680019654334 9.14105855859816 5.60533051379025 9.93298371089622 0.239952525589615 9.80393174104393 5.10416616452858 0.318409791216254 5.7969616772607 7.19449154334143 8.35008560447022 5.37207672605291 9.73367335041985 7.40864941384643 7.24565571174026 0.592880686745048 0.0253149471245706 1.9132062420249 5.51913980860263 1.1426375922747 8.9459690800868 5.49388251733035 5.30675925547257 4.98912003589794 4.18748122407123 6.41300952294841 8.41770715545863 2.11851107887924 0.701335920020938 50.506135234866
"4" 3.87538015609607 5.72926429333165 5.69498161785305 8.88018848141655 3.32648136885837 8.06372507475317 6.41846982529387 2.44600573554635 7.18249693047255 4.76796890376136 1.64268455933779 5.79331775894389 8.12810846604407 5.14999569393694 1.67069237679243 0.669143737759441 0.342859616503119 0.490218349732459 4.43877657642588 8.79103352548555 8.45385852036998 5.6820277008228 1.58391560195014 7.3451557639055 0.553482784889638 1.44785701297224 2.91492379037663 7.73059733211994 8.24794338317588 0.106271845288575 5.30536083038896 1.77580665564165 7.32718956889585 9.70215462613851 8.93671494908631 1.1886476771906 7.16235254192725 0.609915172681212 6.05613289400935 1.42881206003949 1.05926696676761 8.27983607538044 6.11607754835859 2.72352633066475 4.79542426532134 8.54466099757701 1.54694653814659 6.88159812707454 0.454037135932595 9.85406309366226 1.47817608667538 9.24298524623737 0.304411733523011 0.0525357760488987 9.5340630155988 3.08316826587543 1.82306520175189 9.91912290453911 4.4141862494871 4.35714313061908 3.99726636707783 3.74058154411614 8.57848932035267 6.55193046899512 4.88147937925532 6.18447832530364 4.39844117267057 5.47850597649813 8.77274100203067 3.39505080133677 1.66453222045675 3.63771872362122 7.02498500468209 2.21928840968758 4.57436422817409 8.41921125305817 7.9301579343155 0.371140132192522 5.0939603918232 7.73355408804491 6.25989864347503 6.47801203420386 7.70924337906763 5.32712981803343 6.23358420561999 1.87067403225228 1.92705577006564 3.15213839290664 0.524029056541622 3.67526914691553 7.94151878450066 9.42198295379058 9.60387960774824 9.8977837129496 2.33686364954337 0.116105724591762 0.238507471513003 5.05691519007087 3.33093803375959 5.62284205341712 121.181079677754
"5" 9.41415609093383 8.68879717774689 9.58434294676408 3.35214739665389 0.280172931961715 8.98145840037614 4.54610605724156 4.88650145241991 1.47725574439391 8.25223128544167 1.46330909570679 8.08472552336752 5.41729473974556 0.735235859174281 6.50246958713979 8.27747138915583 3.28608888667077 0.419802588876337 7.01608773088083 7.21978658810258 5.9901551855728 2.10846508620307 6.1218003812246 3.61920389346778 8.54609372327104 1.49609593674541 5.5064416048117 6.93263723980635 4.55460596596822 1.91384295234457 3.84607977000996 0.0642724498175085 9.38092797761783 4.23343698261306 9.98197191627696 5.56596942478791 7.11508829379454 6.99442996410653 9.12046435754746 0.897906329482794 2.95784004498273 4.88936068955809 7.01878836378455 8.2258828333579 8.91701148590073 6.88907251693308 2.07030846504495 2.9063668847084 1.69964188709855 0.804524454288185 0.583077755291015 2.1249326877296 7.6753277820535 3.01068705972284 3.22975958231837 5.06535368738696 9.95812145061791 6.81818461278453 8.88449900085106 1.76235237857327 6.74138226546347 5.94552071532235 7.21205219859257 5.57628749171272 0.449685624334961 9.92188103497028 8.93542925128713 0.932898235041648 3.67771418532357 3.43354207230732 9.15381207596511 4.31871308246627 6.37469890760258 9.61847048252821 5.47490142751485 5.3982233745046 2.02461941400543 3.27975408174098 8.81253273924813 4.17428985936567 2.06701713381335 3.53907896205783 7.49486652668566 2.31296550948173 7.67626061569899 0.384683827869594 8.87815764406696 6.30647680955008 9.90019756136462 9.58327124360949 6.73738799290732 6.01456301286817 9.38294172752649 1.23169319238514 8.1046494236216 3.17220689030364 4.23886998323724 0.218981413636357 3.69216269347817 1.0645302454941 29.9141671958754
"6" 2.29021553648636 1.09855647431687 9.3342363438569 5.40684061590582 1.54169120825827 4.51899359934032 7.01425224309787 3.33649170584977 0.772794664371759 7.75566873839125 8.60187227837741 3.10620988020673 2.46903283521533 3.69459833949804 8.93088182900101 9.37456087907776 2.64208218082786 3.90234898310155 6.95214386330917 2.10288654780015 9.64479212881997 4.0835942979902 0.543963746167719 1.06293345801532 5.31733385752887 5.56561764096841 8.81052124779671 9.92679030168802 2.8146925684996 8.77752868225798 2.91066218167543 7.54275345709175 5.86093061137944 9.90762978326529 3.62773971632123 8.69250006275252 8.3341326075606 0.929019404575229 3.57531473739073 5.43672481318936 3.61170359188691 8.80260101519525 7.03651714837179 6.71019805129617 4.09527346026152 0.712783150374889 8.5942954919301 4.72044652793556 4.20889501692727 5.58508893940598 9.20429750811309 1.63021623855457 3.71334177674726 0.497646597214043 3.87041436741129 7.23092193715274 9.30628476431593 7.87191033596173 2.29189082048833 1.61076730117202 5.30927240848541 2.08112782333046 9.8197581176646 1.42447032500058 7.76454433333129 4.63001319672912 7.99052544869483 7.2751850890927 3.34253590321168 7.62184266000986 5.72471630759537 0.124883099924773 5.87966329185292 7.70010469481349 6.5123178390786 7.34468174399808 5.54435638943687 7.81822804827243 0.657808384858072 0.961128785274923 1.40969061059877 2.28695554193109 5.19639356527478 9.51055582379922 5.15401383629069 8.35835407022387 6.84528367593884 7.00380422640592 4.55045662587509 6.47741018328816 0.0496386736631393 5.66127803642303 6.68499773833901 0.178806162439287 2.92001070920378 0.275310908909887 6.19251082418486 1.57305927714333 6.2405127263628 3.57442324748263 41.1172607065452
"7" 4.21122945612296 0.275219865143299 3.1801368505694 5.09496925165877 6.94987049326301 1.436382222455 0.618630114477128 6.70348774176091 4.67250677756965 8.0522972298786 0.000864814501255751 0.523065556772053 5.56797449011356 6.92414145451039 1.59956865943968 6.63446696009487 7.80031359288841 9.41721766954288 4.14766573812813 9.22795195830986 6.04104627622291 5.24937894428149 6.47274206858128 2.19042704440653 2.14979097479954 3.58530529541895 5.18676767591387 8.19492000155151 4.00329831987619 7.09370809607208 9.420367826242 9.62363541824743 8.04864617530257 5.55363224353641 6.25787123804912 4.89979731850326 4.69229906098917 9.93326068855822 9.17008936405182 6.51383654680103 4.75201745517552 5.66989191807806 5.37431218428537 3.68879670277238 9.7668086620979 5.48719174461439 5.0847868132405 1.49984967429191 6.01561336079612 9.95604207040742 4.68982352642342 7.13889054022729 8.73024345375597 6.93466589320451 9.07175473868847 3.01322666928172 4.36756692826748 4.26169960061088 4.11155191715807 5.06691868649796 0.790996758732945 9.661177219823 1.81842358084396 1.75993457436562 9.39517704304308 2.24898383021355 2.41769942454994 4.56338542979211 5.07206379901618 6.77473027957603 4.42458130419254 0.981168546713889 5.84020043024793 7.17382960952818 1.05508303502575 1.97288084076717 6.64117191918194 0.218343487940729 4.51480712974444 3.92779291374609 5.33402558416128 0.473528290167451 4.97495564166456 0.048290544655174 1.93650630768389 0.941309798508883 5.9152141190134 4.03205415699631 3.04153183009475 6.27022116910666 0.7366973743774 5.35342921735719 2.62865801807493 0.604026168584824 4.68570575350896 8.31410290207714 3.67630595806986 2.0789491571486 8.48222360247746 3.69357857853174 129.384996734216
"8" 4.14351510349661 7.02410560799763 1.8432040209882 9.02414065785706 1.88493851106614 9.57783297169954 6.56278208596632 0.985817762557417 3.03278354229406 7.51430223463103 5.1811841246672 3.92949974164367 3.63132332451642 8.75370279420167 8.893661738839 1.46497717592865 9.09215859603137 1.17363302735612 2.8220465942286 7.34598222188652 2.72197044920176 0.0857374048791826 0.31033442588523 7.62697976082563 3.4839445236139 8.62732653040439 7.51380698522553 7.21733476500958 3.93942295340821 4.49737638467923 4.98570374911651 3.66982435109094 7.66521778423339 4.90805433131754 7.49657482141629 8.14814302138984 8.57880170922726 2.39465467864648 4.65747146401554 0.699113744776696 5.47466998454183 7.93796679703519 7.56382193183526 8.38909304467961 1.68473888188601 1.57469605794176 8.39150217594579 2.34197991900146 1.1496149841696 8.86596424970776 1.58930867910385 9.27197195123881 9.59901693742722 8.80406354786828 2.18013632809743 1.03215970564634 7.15824398677796 6.93381771678105 7.59653062559664 3.59686110168695 1.86783504439518 1.42474255757406 9.2535476339981 8.23122720932588 2.07016339758411 4.21072580851614 2.28536020033062 4.32225822471082 2.54988931352273 6.7383430339396 5.94318021088839 2.58934658486396 2.36906894948334 9.69349851366132 6.94509387016296 5.20064734155312 4.32253220118582 9.37537520192564 1.06140862219036 7.04009735956788 5.50760221201926 5.01390917692333 4.44274691864848 2.97024154104292 3.91132806660607 3.75286370981485 9.24498551059514 2.28900762973353 7.24304025061429 7.39705620799214 3.61908412072808 4.25805272301659 6.81460640858859 6.16924384376034 3.4856512141414 2.55104685900733 5.37693089805543 3.09336214559153 0.392356377560645 7.98194584203884 32.710347098938
"9" 0.472360178828239 6.20760938152671 3.99454740108922 5.34233693033457 1.37082209810615 1.89157338580117 6.96580215822905 5.73976338841021 2.22841672366485 8.58526543481275 9.39591609872878 0.337227999698371 6.48162069264799 6.32117341738194 1.52066377922893 7.167327653151 3.50711316103116 2.36539085861295 4.81383935315534 1.04878203012049 4.0524637629278 1.3291861442849 9.59292973857373 1.55511528952047 0.953505071811378 5.17565271118656 7.56576302228495 7.6717649330385 9.9830769142136 9.52101210597903 0.388490557670593 0.648474262561649 7.08391528809443 4.79018952231854 5.32111761160195 5.04848907934502 8.02997243590653 4.87275508930907 7.93846423970535 9.86446663038805 4.61022668518126 1.75566031364724 0.16866902122274 9.14021050790325 1.8701932230033 4.23159869620577 9.49678510194644 2.13027842808515 2.12940844008699 7.08995037246495 2.29309228714556 4.45542900357395 1.72202506568283 0.0413423730060458 3.62194365123287 1.08882142463699 9.86293248832226 2.07414605421945 9.66225001960993 1.75046230666339 3.59696096275002 7.03256614971906 3.37841214612126 7.14681016048416 9.02654160978273 9.30979684693739 3.74140773201361 9.57788319792598 9.80177566409111 4.18012033216655 7.18217107234523 4.73171444376931 8.66867726203054 0.972851030528545 2.83741346793249 7.79415415134281 5.00166425248608 7.4152718973346 5.32092583598569 8.71308969566599 8.37620793143287 6.69283241732046 3.27831124188378 9.87063720822334 5.91936505865306 4.59398731356487 9.48340938892215 1.33907111594453 0.82569238729775 1.48417618591338 2.58655679179356 1.2579888664186 2.37267752876505 4.48711843695492 0.777648522052914 3.1628258433193 2.17023662757128 0.44055750593543 4.50080363079906 7.77189177228138 24.2559117930298
"10" 1.58477059565485 7.4854511464946 7.5720061454922 0.767250689677894 5.79895776230842 8.81313234101981 8.75446153571829 4.21157768461853 0.0474287709221244 5.29684542678297 0.998097422998399 5.12691226089373 6.85676596825942 2.40559580735862 1.94322633789852 4.93479524971917 3.4975427435711 4.73309286637232 7.09915782790631 9.67084710253403 0.0893640890717506 2.69532662583515 0.112058939412236 0.74266285635531 1.64029378909618 5.45514427358285 2.68370595760643 6.16378868930042 5.89596741134301 3.20630221161991 8.45220529939979 1.70774808852002 0.0495283189229667 3.79397484706715 8.46197677310556 1.88635586528108 0.366453307215124 6.16836041910574 1.61511400016025 9.69738491578028 8.59674265375361 9.99672618927434 0.586857225280255 6.18781764060259 0.268875327892601 9.65727872215211 0.0230212276801467 0.806017126888037 2.16591999633238 1.34961375501007 0.603089998476207 5.19607322756201 2.78907586587593 9.14497706340626 5.29340209439397 7.65407676110044 8.25822771759704 3.45605067210272 3.64298890344799 2.95476991450414 8.2496849517338 7.52523933071643 8.22164381854236 7.4640269484371 0.268678355496377 3.51862435461953 9.14338652743027 5.41345805861056 4.69295623945072 2.64148582704365 9.63419742649421 6.18432015413418 3.5874544386752 8.28805486904457 2.20470060827211 3.28866730909795 7.5274850660935 8.48599428776652 9.53227169578895 2.32541408622637 1.39220415847376 0.0798681005835533 3.13048087526113 5.90418271254748 9.20860597863793 2.50611510127783 9.58946496015415 3.89445407316089 4.76991042494774 8.80453034304082 0.0172431906685233 6.72437050845474 8.15613538492471 0.223051598295569 4.80369900353253 5.27691470459104 9.69981120200828 8.11623777961358 9.30957072647288 6.14596075145528 4.69433996630049
