"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35" "X36" "X37" "X38" "X39" "X40" "X41" "X42" "X43" "X44" "X45" "X46" "X47" "X48" "X49" "X50" "y"
"1" 5.34566070651636 4.83169806655496 8.93641857430339 6.23240127926692 8.43148508574814 5.99446952342987 1.93934782641008 1.85775881167501 7.94576806249097 9.36761592514813 5.33427536021918 7.29711016407236 0.014720899052918 0.123102215584368 1.73435157397762 8.89652341837063 6.70308144995943 8.55281239142641 4.09625460859388 3.15669442526996 -6.41857542494207 2.9000443702135 1.77710622910631 0.369495587660066 3.05610683453999 0.0300503797880807 2.5640811482147 -0.120354265143719 4.99844687566058 0.924306535178155 0.0544912053572111 6.98557347027572 1.9460570114291 3.9291832118311 2.8996979355267 -3.51739465288964 1.30194724962989 0.243011007630377 0.913102749507068 -4.37340351831613 0.0247894445399132 1.30879057539999 -4.21200355192263 3.69105214973788 1.46361092242079 3 3 8 3 7 2
"2" 9.08662869594991 0.95009371638298 7.58838425390422 0.280640108976513 1.68382273055613 8.17444141022861 2.13551522232592 8.10689571779221 8.58035262674093 4.20793457655236 5.36720287054777 6.31034511141479 1.95909461937845 0.563197145238519 8.49274159874767 6.02481300011277 8.05089900968596 1.79139802698046 5.30640781158581 0.412683798931539 2.12718249421764 3.0805520580865 -0.319473133614415 2.00201794864092 1.75154740278283 -0.431802239190332 1.63958046341625 -0.668426673544957 -1.89559352528434 1.50053601030291 -0.877774250699936 0.0780634563170476 -0.481410663354326 1.43901624251649 -0.300085614240873 -0.977257628501393 1.5051735812198 0.451990914347205 0.950488628944341 4.54836587631037 0.195113652817595 1.84483984561649 2.8245938041092 -3.25912291547831 -0.575243680123943 3 1 3 3 3 2
"3" 9.68969790032133 9.46700632805005 2.39333838224411 7.27743407478556 3.04504617583007 4.2560266982764 2.24118188023567 3.45012948382646 2.44819114916027 6.97265162598342 1.60988397663459 2.56938783684745 5.03979285480455 4.35876707779244 4.86625571036711 0.518758960533887 8.07104689069092 6.13551916787401 3.9469697047025 7.03626838745549 8.54076449925478 5.84088455600763 0.465104270866451 5.86217288907785 1.93939970504049 0.941542374142302 6.59181034201428 5.1276565730281 0.518082193198131 2.65794507963179 -2.35487014896829 0.767105568846507 2.63886006690193 -7.38826829760913 3.03071594645553 4.95255586771272 -0.840700113171235 0.528552875715498 1.47354994416028 -13.8531305198653 2.71135635365883 3.0610519993175 7.84002474393712 -2.66959026022939 -4.40514407598154 1 5 4 3 3 3
"4" 1.75082182744518 8.40328888734803 0.326132690533996 8.84214220335707 2.87875502137467 6.65082252584398 9.52613453380764 6.40614683041349 6.36732539627701 1.2769049522467 7.2866752021946 8.58777101151645 4.0000139689073 3.63675849977881 2.76292665163055 8.51116558071226 0.142330101225525 7.03861082205549 5.78720980323851 7.1441785315983 -4.63502000676423 -1.23330913117674 0.924642538167991 1.83169153587524 2.10181275896763 0.331964060662125 -2.65172268007171 0.491035137204515 -2.96961854608389 3.04649452117265 0.436220833217768 2.76585532978163 -1.54514128035076 4.7644764685056 0.53903331771509 2.25173460166351 -1.04382403602884 0.0406366782941373 0.0876118429028831 1.26771698988342 1.23064483807071 2.06960803543206 -2.10252728400288 3.00057646202224 6.50404575544738 1 6 4 5 4 2
"5" 7.00617883354425 5.7734072743915 0.913177425973117 2.70860756048933 0.999410431832075 1.4059967501089 3.92038594698533 5.56256254203618 9.47038228623569 6.3883989979513 4.92740470916033 1.60051920916885 1.76144902594388 3.77963121281937 0.795470327138901 2.48220809735358 8.36500116623938 0.0833182036876678 9.7153403214179 1.9549580453895 0.721001399942792 1.33244958807994 1.02851880981891 -0.298816984113163 0.0427269095993015 0.583304018442828 -1.50277303601293 4.08132136831889 2.27048481386341 -2.13494600636363 0.319523511593313 0.489661217719035 -1.40612833693916 -2.07657245042967 -0.724047100117983 -1.46662139112974 -0.0687231973295996 0.347346450924848 -0.295557186314496 3.26116221714233 -0.816923058691787 0.716198628233428 -4.85457973573564 -0.204757293322842 6.564563747035 7 5 4 4 5 1
"6" 7.80595190357417 0.277717341668904 1.05799693381414 4.33802865678445 5.25591793935746 6.18063914123923 7.11244371486828 5.98190233344212 3.92693291883916 4.07535769743845 4.06558292917907 7.30848318664357 1.81169713847339 0.832000928930938 5.43194456491619 8.8409860804677 8.2223502616398 9.50088516343385 7.93927849270403 0.130135475192219 -2.08124708525731 -2.45260275982997 0.378553199395378 2.54291558931219 2.15942197067266 -2.45024970892058 2.47866489893634 -2.51785860183483 -1.81514919659854 -0.800400616965489 -0.562559504388607 -0.826084707796329 0.111421614269039 -3.26794418261104 -2.61428943113532 -1.87342804040379 0.115031455947731 0.565748052720059 1.44494527653676 -0.650673944207818 1.06106019014013 2.02413231593523 7.38401126571977 2.90759661836324 1.33131221956401 4 2 3 6 5 3
"7" 1.97804901516065 8.21839043870568 6.2682733591646 0.543371047824621 8.84457713924348 9.99978566076607 8.20978997740895 3.20581056410447 7.44737090077251 7.83699732972309 5.41458033258095 1.56400633277372 9.03943663695827 2.90027749026194 1.00115704350173 0.995184886269271 2.12296687765047 0.707551217637956 3.09608132112771 9.08973408862948 0.672180051298565 -1.74051308442035 1.57779381853751 0.272941202015185 0.86288364022148 0.427643838090146 -3.23294418103951 0.282740368175477 0.829223587945378 4.53228528144701 -0.196755543420775 4.57111056047597 1.33101676102442 1.34588860203386 2.17087880641501 2.1162944810732 1.63736100012161 0.262827317330849 -0.123678480519237 3.56483291764 0.326546359883169 1.07181329395572 -2.95544309645905 -3.9420757499743 -0.295413819776834 3 5 3 4 4 3
"8" 2.08303379826248 2.30039699934423 2.92071974603459 7.9953547148034 9.54791583120823 0.122857403475791 1.87186918919906 8.85524133220315 8.47306487616152 2.02155911596492 6.7585686664097 0.238093684893101 8.29292941372842 3.92185229808092 9.861564359162 1.47437189007178 3.59174431068823 7.8982067015022 6.45863367710263 2.21340792253613 0.438205935468244 -3.37360985104272 1.20172244550575 0.00588606290125715 0.113514171424558 1.22317614976647 0.761521589826519 0.578942661212248 1.99418593568914 -0.205064256203344 -0.42733342522427 -0.676034078903877 -1.61108345784211 -0.826225704626242 0.899479600940286 2.41268470598193 0.61829248402579 1.07337752665984 0.217263331615429 0.148450370833568 0.937004823831572 0.966160244737249 1.8300017084702 0.7386585209258 1.08736149086092 4 1 3 2 3 3
"9" 6.03265590500087 8.05099488701671 8.96973629016429 1.22481757542118 5.21476329071447 8.48069448722526 9.89034374710172 2.58919905638322 7.3025290039368 6.47263371851295 4.47846125345677 6.55333740403876 1.22335641179234 3.89373687561601 5.66118277842179 4.3657343625091 5.50470515852794 3.96534631261602 1.48090336937457 6.26009442145005 -8.36544983251825 13.3010468652163 -0.748202193798987 9.52946117272419 -4.06570818514572 -3.63143835918363 6.87028502032042 -3.74113561513868 -3.82249358703768 1.15012352734711 2.34093030101988 -0.38074360563105 -7.58224154577403 0.540382308740009 -5.92670624189833 5.67175986846152 3.28077773555748 -2.12975800602706 1.06382538612263 0.576453222337777 -2.38147358341758 1.76716560032309 11.249704642068 6.55487347996979 -4.47614946163952 2 6 4 4 1 3
"10" 2.12043304229155 1.40023063868284 7.83965656533837 0.637478195130825 1.25532405218109 4.92789326235652 9.15335334371775 6.65260954294354 9.90145247196779 4.83566073700786 5.89335383381695 0.658108284696937 8.50270317168906 2.68528021406382 5.81851196940988 9.43435283843428 8.50318198790774 9.13535833358765 2.07875546067953 4.55294496379793 4.89743632421314 1.73668571299517 0.0545267409829631 1.08234423547595 0.834536269647514 1.92090581820544 -0.55352676151716 0.0770405364226611 1.44065105244852 1.44263873199702 1.26244822186167 -1.23585395782308 1.34813442080743 -1.40652213627743 1.21211094989581 0.437430856019165 0.348151223776083 0.494273769234636 -0.465835098281674 2.47417464150203 0.505363009803527 -0.515127381675052 1.09067054687374 1.57334809838552 1.52849209554277 0 5 5 3 5 3
